Brand:,Product name,Processor,Video graphics,RAM,Hard drive,Display,Display Resolution,Operating System,Keyboard,Battery,Webcam,Connections,Dimensions,Weight,Colors,Warranty,Price,Processor Details,Power supply type,Laptop Color,Finger Print,Pointing device,Optical drive,Series :,Brand:_encoded,Video graphics_encoded,Display_encoded,Colors_encoded,Display Resolution_encoded,Operating System_encoded,Keyboard_encoded,Battery_encoded,Webcam_encoded,Connections_encoded,Processor Details_encoded,Weight_numeric,Price_bin
HP,16-r0042ne,Intel® Core™ i7-13700H,NVIDIA® GeForce RTX™ 4060,16 GB DDR5-5200 MT/s (2 x 8 GB)  (Transfer rates up to 5200 MT/s.),1 TB PCIe® Gen4 NVMe™ M.2 SSD,"40.9 cm (16.1"") diagonal, FHD (1920 x 1080), 144 Hz, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",1920 x 1080,DOS,"Full-size, backlit, moonstone grey keyboard with numeric keypad","4-cell, 70 Wh Li-ion polymer",HP True Vision 1080p FHD camera with temporal noise reduction and integrated dual array digital microphones,"1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2 USB Type-A 5Gbps signaling rate; 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo",369 x 259.4 x 22.9 mm,2.33 kg,Mica silver,1 Year,0.06743247083437592,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,3,142,614,69,5,0,135,112,90,45,417,2.33,Low
HP,OMEN 16-AE0073CL,Intel Core I7-14650HX,Nvidia GeForce RTX 4060 8GB,32 GB DDR5-5600 MHz RAM (2 x 16 GB),1 TB PCIe® NVMe™ M.2 SSD,"16.1"" diagonal FHD IPS 144HZ display",1920 x 1080,Windows 11 Home,"Full-size, 1-zone RGB backlit, shadow black keyboard with numeric keypad","4-cell, 70 Wh Li-ion polymer",HP True Vision 1080p FHD camera with temporal noise reduction and integrated dual array digital microphones,"1 USB Type-C® 5Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 AC smart pin; 1 HDMI-out 2.1; 1 headphone/microphone combo; 1 RJ-",357.9 x 255 x 23.5 mm,2.31 Kg,Silver,1 Year,0.7044910806605329,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,3,236,539,111,5,19,124,112,90,61,417,2.31,Low
ASUS,ROG Zephyrus G16 GA605WI-QR050W,AMD Ryzen AI 9 HX 370,NVIDIA® GeForce RTX™ 4070 8GB,32GB 16GB*2 LPDDR5X on board,1TB PCIe® 4.0 NVMe™ M.2 SSD,"ROG Nebula Display 16-inch 2.5K (2560 x 1600, WQXGA) 16:10 aspect ratio OLED glossy display DCI-P3: 100% Refresh Rate: 240Hz Response Time: 0.2ms G-Sync Pantone Validated MUX Switch + NVIDIA® Advanced Optimus Support Dolby Vision HDR : Yes",2560 x 1600,Windows 11 Home,Backlit Chiclet Keyboard 1-Zone RGB Touchpad,"90WHrs, 4S1P, 4-cell Li-ion",1080P FHD IR Camera for Windows Hello,1x 3.5mm Combo Audio Jack 1x HDMI 2.1 FRL 2x USB 3.2 Gen 2 Type-A (data speed up to 10Gbps) 1x USB 3.2 Gen 2 Type-C with support for DisplayPort™ / power delivery (data speed up to 10Gbps) 1x Type-C USB 4 with support for DisplayPort™ / power delivery (da,354 x 246 x 14.9 ~ 16.4 mm,1.85 Kg,Grey,1 Year,2.366383106293986,"2.0GHz (36MB Cache, up to 5.1GHz, 12 cores, 24 Threads); AMD XDNA™ NPU up to 50TOPS",,,,,,,0,146,625,53,19,19,36,192,3,144,132,1.85,Medium
ASUS,ProArt P16 H7606WI-ME058W,AMD Ryzen AI 9 HX 370,NVIDIA® GeForce RTX™ 4070,64GB LPDDR5X on board,2TB M.2 NVMe™ PCIe® 4.0 SSD,"16.0-inch, 4K OLED 16:10 aspect ratio, Touch screen, 0.2ms response time, 60Hz refresh rate, 400nits, 500nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors, PANTONE Validated,",3840 x 2400,Windows11 Home,"Backlit Chiclet Keyboard, 1.7mm Key-travel","90WHrs, 4S1P, 4-cell Li-ion",FHD camera with IR function to support Windows Hello,1x USB 3.2 Gen 2 Type-C with support for display / power delivery (data speed up to 10Gbps) 1x USB 4.0 Gen 3 Type-C with support for display / power delivery (data speed up to 40Gbps) 2x USB 3.2 Gen 2 Type-A (data speed up to 10Gbps) 1x HDMI 2.1 FRL 1x 3,354.9 x 246.9 x 14.9 mm,1.85 kg,Nano Black,1 Year,2.7818838109027766,"2.0GHz (36MB Cache, up to 5.1GHz, 12 cores, 24 Threads); AMD XDNA™ NPU up to 50TOPS",,,,,,,0,145,529,76,31,30,72,192,62,331,132,1.85,Medium
ASUS,TUF Gaming A14 FA401WU-RG037W,AMD Ryzen AI 9 HX 370,Nvidia GeForce RTX 4050 6GB,16GB 8GB*2 LPDDR5X 7500 on board,1TB PCIe® 4.0 NVMe™ M.2 SSD,"14-inch, 2.5K (2560 x 1600, WQXGA) 16:10 aspect ratio, IPS-level, Anti-glare display, sRGB:100.00%, Refresh Rate:165Hz, G-Sync, MUX Switch + NVIDIA® Advanced Optimus",2560 x 1600,Windows 11 Home,Backlit Chiclet Keyboard Single Light,"73WHrs, 4S1P, 4-cell Li-ion",1080P FHD IR Camera for Windows Hello,1x 3.5mm Combo Audio Jack 1x HDMI 2.1 FRL 2x USB 3.2 Gen 2 Type-A (data speed up to 10Gbps) 1x USB 3.2 Gen 2 Type-C with support for DisplayPort™ (data speed up to 10Gbps) 1x Type-C USB 4 with support for DisplayPort™ / power delivery (data speed up to 40,311 x 227 x 16.9 ~ 19.9 mm,1.46 Kg,Gray,1 Year,0.5660000785244118,"2.0GHz (36MB Cache, up to 5.1GHz, 12 cores, 24 Threads); AMD XDNA™ NPU up to 50TOPS",,,,,,,0,234,86,49,19,19,52,180,3,141,132,1.46,Low
Lenovo,Legion 5 16IRX9,Intel Core I7-14650HX,Nvidia GeForce RTX 4060 8GB,16GB 2x 8GB SO-DIMM DDR5-5600,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe®,"16"" WQXGA IPS 350nits Anti-glare, 100% sRGB, 165Hz, Dolby Vision®, G-SYNC®, Low Blue Light",2560x1600,Windows 11 Home,"4-Zone RGB Backlit, English",Integrated 80Wh,FHD 1080p with E-shutter,"2x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60H",359.7 x 262.3 x 19.7-25.2 mm,2.36 kg,Luna Grey,1 Year,0.5106036776699634,"16C (8P + 8E) / 24T, P-core 2.2 / 5.2GHz, E-core 1.6 / 3.7GHz, 30MB",,,,,,,6,236,467,64,22,19,8,216,52,410,118,2.36,Low
Lenovo,LOQ 15IRX9,Intel Core I7-13650HX,Nvidia GeForce RTX 4060 8GB,24GB 2x 12GB SO-DIMM DDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD IPS 300nits Anti-glare, 100% sRGB, 144Hz, G-SYNC®",1920 x 1080,DOS,"White Backlit, Arabic",Integrated 60Wh,FHD 1080p with E-shutter,"3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",359.86 x 258.7 x 21.9-23.9 mm,2.38 kg,Luna Grey,1 Year,0.06743247083437592,"14C (6P + 8E) / 20T, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB",,,,,,,6,236,202,64,5,0,217,213,52,436,110,2.38,Low
Lenovo,Legion Pro 5 16IRX9,Intel® Core™ i7-14700HX,NVIDIA® GeForce RTX™ 4070 8GB GDDR6,1x 16GB SO-DIMM DDR5-5600,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe®,"16"" WQXGA IPS 300nits Anti-glare, 100% sRGB, 165Hz, Dolby Vision®, G-SYNC®, Low Blue Light, High Gaming Performance",2560 x 1600,Windows 11 Home,"4-Zone RGB Backlit, English (US)",Integrated 80Wh,FHD 1080p with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60H",363.4 x 261.75 x 21.99-26.95 mm,2.5 kg,Onyx Grey,1 year,1.119964087068896,"20C (8P + 12E) / 28T, P-core 2.1 / 5.5GHz, E-core 1.5 / 3.9GHz, 33MB",,,,,,,6,147,464,86,19,19,10,216,53,351,198,2.5,Low
Lenovo,83LK0070ED,Intel® Core™ i5-12450HX,Nvidia GeForce RTX 3050,16GB SO-DIMM DDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD IPS 300nits Anti-glare, 100% sRGB, 144Hz",1920x1080,DOS,"White Backlit, Arabic",Integrated 57Wh,HD 720p with Privacy Shutter,"2x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 5Gbps / USB 3.2 Gen 1), data transfer only 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Card reader 1x Power connector",359.3 x 236 x 19.9-22.95 mm,1.77 kg,Luna Grey,2 Year,-0.48653153771010843,"8C (4P + 4E) / 12T, P-core up to 4.4GHz, E-core up to 3.1GHz, 12MB",,,,,,,6,218,201,64,10,0,217,212,73,413,324,1.77,Low
Lenovo,IdeaPad Pro 5 16IMH9,Intel Core Ultra 9 185H,NVIDIA® GeForce RTX™ 4050,32GB Soldered LPDDR5x-7467,1TB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" 2K OLED 400nits Glossy, 100% DCI-P3, 120Hz, Eyesafe®, DisplayHDR™ True Black 500, Glass, Touch",2048x1280,Windows11 Home,"Backlit, English (US)",Integrated 84Wh,"FHD 1080p + IR with Privacy Shutter, ToF Sensor","1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 1x USB-C® (USB 20Gbps / USB 3.2 Gen 2x2), with USB PD 3.0 and DisplayPort™ 2.1 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.",356 x 251 x 17.5 mm,1.94 kg,Arctic Grey,1 Year,0.5798491787380239,"16C (6P + 8E + 2LPE) / 22T, Max Turbo up to 5.1GHz, 24MB",,,,,,,6,138,442,8,16,30,81,217,51,341,115,1.94,Low
Lenovo,Legion 5 16IRX9,Intel® Core™ i7-13650HX,Nvidia GeForce RTX 4060,2x 8GB SO-DIMM DDR5-4800,1TB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" WQXGA IPS 350nits Anti-glare, 100% sRGB, 165Hz, Dolby Vision®, G-SYNC®, Low Blue Light",2560x1600,Windows 11 Home,"4-Zone RGB Backlit, English (US)",Integrated 80Wh,FHD 1080p with E-shutter,"2x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60H",359.7 x 262.3 x 19.7-25.2 mm,2.36 kg,Luna Grey,1 year,0.4275090763882907,"14C (6P + 8E) / 20T, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB",,,,,,,6,235,467,64,22,19,10,216,52,410,110,2.36,Low
HP,OMEN 16T-WF000​,Intel Core i7-14700HX,Nvidia GeForce RTX 4070 8GB​,16 GB RAM,512GB SSD,16'' Inch FHD 165HZ,1920 X 1080,Windows 11,"Non-backlit, Arabic","4-cell, 70 Wh Li-ion polymer",720P HD camera,"1 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 2 Thunderbolt™ 4 with USB Type-C® 40Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headpho",369 x 259 x 23.622 mm,2.39 kg,Shadow Black,1 year,1.0276459850449577,"(up to 5.5 GHz with Intel® Turbo Boost Technology, 33 MB L3 cache, 20 cores, 28 threads)",,,,,,,3,239,503,107,4,18,170,112,24,50,37,2.39,Low
Lenovo,Legion Pro 5 16IRX9,Intel Core i9-14900HX,NVIDIA® GeForce RTX™ 4070 8GB,32GB 2x 16GB SO-DIMM DDR5-5600,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe®,"16"" WQXGA IPS 500nits Anti-glare, 100% DCI-P3, 240Hz, DisplayHDR™ 400, Dolby Vision®, G-SYNC®, Low Blue Light, High Gaming Performance",2560 x 1600,DOS,"4-Zone RGB Backlit, Arabic",Integrated 80Wh,FHD 1080p with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60H",363.4 x 261.75 x 21.99-26.95 mm,2.5 kg,Onyx Grey,1 year,1.6739280956133804,"24C (8P + 16E) / 32T, P-core 2.2 / 5.8GHz, E-core 1.6 / 4.1GHz, 36MB",,,,,,,6,146,468,86,19,0,7,216,53,351,209,2.5,Low
HP,Victus 15-FA1002NE,Intel Core i7-13700H,NVIDIA® GeForce RTX™ 4050 6GB,16 GB DDR4-3200 MT/s (2 x 8 GB),1 TB PCIe® NVMe™ SSD,"39.6 cm (15.6"") diagonal, FHD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",1920 x 1080,Windows 11 Home,"Full-size, backlit, ceramic white keyboard with numeric keypad","4-cell, 70 Wh Li-ion polymer",HP Wide Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,"1 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo",357.9 x 255 x 23.5 mm,2.29 kg,Ceramic white,1 Year,0.03973427040715171,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,3,140,601,22,5,19,128,112,101,47,417,2.29,Low
HP,Victus 15-fa1041ne,Intel Core i5-13500H,NVIDIA® GeForce RTX™ 3050,16GB Ram,512 GB PCIe® Gen4 NVMe™ M.2 SSD,"15.6"" diagonal, FHD , 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC 3",1920 x 1080,DOS,"Full-size, backlit, performance blue keyboard with numeric keypad","4-cell, 70 Wh Li-ion polymer",HP Wide Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,"1 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo",357.9 x 255 x 23.5 mm,2.29 kg,Performance blue,1 Year,-0.3895878362148236,"up to 4.7 GHz with Intel® Turbo Boost Technology, 18 MB L3 cache, 12 cores, 16 threads",,,,,,,3,109,289,90,5,0,140,112,101,47,405,2.29,Low
Lenovo,Legion Pro 5 16IRX9,Intel Core i7-14650HX,NVIDIA® GeForce RTX™ 4060 8GB,1x 16GB SO-DIMM DDR5-5600,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe®,"16"" WQXGA IPS 500nits Anti-glare, 100% DCI-P3, 240Hz, DisplayHDR™ 400, Dolby Vision®, G-SYNC®, Low Blue Light, High Gaming Performance",2560 x 1600,DOS,"4-Zone RGB Backlit, Arabic",Integrated 80Wh,FHD 1080p with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60H",363.4 x 261.75 x 21.99-26.95 mm,2.5 kg,Onyx Grey,1 Year,0.5660000785244118,"16C (8P + 8E) / 24T, P-core 2.2 / 5.2GHz, E-core 1.6 / 3.7GHz, 30MB",,,,,,,6,143,468,86,19,0,7,216,53,351,118,2.5,Low
HP,Victus 15-FA1039NE,Intel Core i7-13700H,NVIDIA® GeForce RTX™ 3050 6GB,16GB Ram,512 GB PCIe® Gen4 NVMe™ M.2 SSD,"39.6 cm (15.6"") diagonal, FHD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",1920 x 1080,DOS,"Full-size, backlit, mica silver keyboard with numeric keypad","4-cell, 70 Wh Li-ion polymer",HP Wide Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,"1 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo",357.9 x 255 x 23.5 mm,2.29 kg,"Mica silver, black chrome logo",1 Year,-0.07105853130174516,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,3,114,601,70,5,0,132,112,101,47,417,2.29,Low
Lenovo,LOQ 15ARP9,AMD Ryzen 7 7435HS,NVIDIA® GeForce RTX™ 4070 8GB,16GB 2x 8GB SO-DIMM DDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD IPS 300nits Anti-glare, 100% sRGB, 144Hz, G-SYNC®",1920 x 1080,Windows 11 Home,"White backlit, English (US)",Integrated 60Wh,HD 720p with E-Shutter,"3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",359.86 x 258.7 x 21.9-23.9 mm,2.38 kg,Luna Grey,1 Year,0.30704960273029264,"8C / 16T, 3.1 / 4.5GHz, 4MB L2 / 16MB L3",,,,,,,6,146,202,64,5,19,221,213,71,436,329,2.38,Low
Lenovo,LOQ 15IRX9,Intel Core i7-13650HX,NVIDIA® GeForce RTX™ 4060 8GB,1x 16GB SO-DIMM DDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD IPS 300nits Anti-glare, 100% sRGB, 144Hz, G-SYNC®",1920 x 1080,Windows 11 Home,"White backlit, English (US)",Integrated 60Wh,HD 720p with E-Shutter,"3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",359.86 x 258.7 x 21.9-23.9 mm,2.38 kg,Luna Grey,1 Year,0.10897977147521225,"14C (6P + 8E) / 20T, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB",,,,,,,6,143,202,64,5,19,221,213,71,436,110,2.38,Low
MSI,Sword 17 HX B14VGKG,Intel Core I7-14650HX,Nvidia GeForce RTX 4070 8GB,16GB DDR5 8GB*2,1TB NVMe PCIe SSD Gen4x4,"17"" 16:10 QHD+(2560 x 1600), 240Hz, 100% DCI-P3, IPS-level panel",2560 x 1600,Windows 11 Home,24-Zone RGB Gaming Keyboard,"4 cell, 65Whr",HD type (30fps@720p) 3D Noise Reduction (3DNR),1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0) 3x Type-A USB3.2 Gen1 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x RJ45,383.2 x 279.9 x 22.2-27.3 mm,2.6 kg,Cosmos Gray,2 Years,1.08919138639425,"30M Cache, up to 5.20 GHz",,,,,,,7,238,557,30,19,19,4,85,86,229,247,2.6,Low
MSI,Katana 15 B13VFK,Intel Core I9-13900H,Nvidia GeForce RTX 4060 8GB,32GB 16GB DDR5 x 2,1TB NVMe PCIe SSD Gen4x4,"15.6"" QHD (2560*1440), 165Hz DCI-P3 100% typical",2560*1440,DOS,24-Zone RGB Gaming Keyboard with Copilot Key,4-Cell 65 Battery (Whr),720P HD camera,1x Type-C (USB3.2 Gen1 / DisplayPort™) 2x Type-A USB3.2 Gen1 1x Type-A USB2.0 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x RJ45,383.2 x 279.9 x 22.2-27.3 mm,2.6 kg,Black,2 Years,0.5223200164506793,"24M Cache, up to 5.40 GHz",,,,,,,7,236,266,11,20,0,5,91,24,215,217,2.6,Low
MSI,CYBORG 15 A13UDX,I5-13420H,NVIDIA® GeForce RTX™ 3050,16GB - DDR5,512GB 1x M.2 SSD slot,"15.6"" FHD (1920x1080), 144Hz, IPS-Level",1920x1080,DOS,"Non-backlit, Arabic",3-Cell,HD type (30fps@720p),1x Type-C (USB3.2 Gen1 / DisplayPort™)  2x Type-A USB3.2 Gen1  1x HDMI™ 2.1 (4K @ 60Hz)  1x RJ45,359.36 x 250.34 x 21.95-22.9 mm,1.98 kg,Black,1 Year,-0.3618896357875994,"8C, 12T, 12MB  upto 4.6GHz",,,,,,,7,109,181,11,10,0,170,23,85,213,332,1.98,Low
MSI,Sword 16 HX B13VFKG,Intel Core i7 -13700HX,NVIDIA GeForce RTX 4060,16GB  2*8 DDR5,512GB NVMe PCIe SSD Gen4x4 w/o DRAM,"16"" 16:10 FHD+(1920 x 1200), 144Hz, IPS-level panel",1920 x 1200,Windows 11 Home,24-Zone RGB Gaming Keyboard with Copilot Key,"4 cell, 65Whr",HD type (30fps@720p),1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0) 3x Type-A USB3.2 Gen1 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x RJ45,359 x 266.4 x 21.8-27.7 mm,2.3 kg,Cosmos Gray,2 Year,0.23024249294559987,Up to 13th Gen Intel® Core™ i7 HX Processor,,,,,,,7,88,436,30,7,19,5,85,85,229,373,2.3,Low
MSI,Vector 16 HX A14VHG,Intel® Core™ i9-14900HX,NVIDIA GeForce RTX 4080,32GB,1TB SSD NVMe PCIe Gen4x4,"16"" 16:10 QHD+, 240Hz, 100% DCI-P3, IPS-level panel",2560 x 1600,Windows 11 Home,Per-Key RGB gaming keyboard by SteelSeries,4-Cell 90 Battery (Whr),HD type (30fps@720p) 3D Noise Reduction (3DNR),1x Thunderbolt™ 4 (DisplayPort™) 1x Type-C (USB3.2 Gen2 / DisplayPort™) 1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0) 1x Type-A USB3.2 Gen1 1x Type-A USB3.2 Gen2 1x SD Express Card Reader 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x RJ45,357 x 284 x 22.20-28.55 mm,2.7 kg,Cosmos Gray,2 years,2.2278921041578648,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,7,90,437,30,19,19,182,94,86,201,417,2.7,Medium
MSI,Thin 15 B13UCX,Intel Core i7-13620H,NVIDIA® GeForce RTX™ 2050 Laptop GPU,16GB,512GB NVMe PCIe SSD Gen4x4,"15.6"" FHD, 144Hz 45%NTSC IPS-Level",1920X1080,DOS,Single Backlit Keyboard (Blue),"3 cell, 53.5Whr",HD type (30fps@720p),1x Type-C (USB3.2 Gen1 / DisplayPort™) 3x Type-A USB3.2 Gen1 1x HDMI™ (4K @ 30Hz) 1x RJ45,359 x 254 x 21.7 mm,1.86 kg,Cosmos Gray,2 Year,-0.4477540571119945,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,7,108,224,30,9,0,195,19,85,217,417,1.86,Low
MSI,Pulse 17 AI C1VGKG,Up to Intel® Core™ Ultra 9,NVIDIA® GeForce RTX™ 4070 Laptop GPU 8GB GDDR6,16GB 2*8 DDR5,1TB NVMe PCIe SSD Gen4x4,"17” QHD+ (2560x1600), 240Hz, IPS-Level",2560x1600,Windows 11 Home,24-Zone RGB Gaming Keyboard with Copilot Key,4-Cell 90 Battery (Whr),HD type (30fps@720p) 3D Noise Reduction (3DNR),1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0) 3x Type-A USB3.2 Gen1 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x RJ45,383.2 x 279.9 x 22.2-29.7 mm,2.8 kg,Black,2 Year,1.452370190396014,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,7,149,578,11,22,19,5,94,86,229,417,2.8,Low
MSI,Raider 18 HX A14VIG,Intel Core i9-14900HX,NVIDIA® GeForce RTX™ 4090,32GB 16GB x2 DDR5,2TB NVMe PCIe Gen4x4 SSD,"18""QHD+, 240Hz, 100% DCI-P3(Typ.), IPS-Level panel",2560x1600,Windows 11 Home,Per-Key RGB Gaming Keyboard by SteelSeries with Copilot Key,4-Cell 99.9 Battery (Whr),IR FHD type (30fps@1080p) with HDR 3D Noise Reduction+ (3DNR+),1x Thunderbolt™ 4 (DisplayPort™) 1x Thunderbolt™ 4 (DisplayPort™/ Power Delivery 3.1) 3x Type-A USB3.2 Gen2 1x SD Express Card Reader 1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x RJ45,404 x 307.5 x 24-32.05 mm,3.6 kg,Core Black,2 years,3.515858424023791,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,FingerPrint,,,,7,152,581,28,22,19,180,97,105,199,417,3.6,Medium
